Stock,sgRNA,COG,Gene,Old,KEGG,Condition,mumax,mumax_minusRha,Gen Time,Depletion_per,Dep,D/CR,D/EP,D/mumaxminusR,D/mumaxplusR,minusRmumax/CR,minusRmumax/EP,plusRmumax/CR,plusRmumax/EP,mumax_plusRha,CRISPRRater_Score_real,Rank_CR,CRISPR Efficiency Predictor,Rank_EP,(1-Dep)/CR,(1-Dep)/EP,1-DCR,1-DEP,Lag Time,Spike,S,SpikeN,Unnamed: 33,Dep_Per*coeff,mumax_plusRha*coeff,Lag Time*coeff,Sum,Intercept,Predicted Spike_DML,Predicted Spike_ML,mumax_plusRha*coeff.1,Lag Time*coeff.1,Sum.1,Unnamed: 44,Dep_Per*coeff.1,mumax_plusRha*coeff.2,Lag Time*coeff.2,Sum.2,GLM_Predicted Spike_DML,Unnamed: 50,Depletion_mumaxplusrha_lagtime,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Predicted_Depletion_per,Predicted_Depletion_per_Polynomial
,1486,S,membrane protein,membrane protein,Biosynthesis of secondary metabolites/cofactors,(-) Rhamnose,0.70508746,0.70508746,0.426897395,100.0,1.0,1.666666667,0.166666667,1.418263771,1.759475572,1.175145767,0.117514577,0.94725195,0.094725195,0.56835117,0.6,263,6.0,175,0.0,0.0,-0.666666667,0.833333333,5.0,1X,1,5,,3.52,-0.304238381,0.4625,3.678261619,,3.323561619,,-0.304238381,0.4625,0.158261619,,1.9,0.134358217,0.043,2.077358217,1.424258217,,,,,,,98.9249900437,2.5444708667303138
,2016,J,lysine--tRNA ligase,lysine--tRNA ligase,Aminoacyl-tRNA biosynthesis,(-) Rhamnose,0.70517964,0.70517964,0.426841592,43.60443696,0.43604437,0.681713917,0.063086583,0.618345092,0.720498791,1.102481326,0.102024879,0.946169412,0.087559596,0.60519792,0.639629555,339,6.91184,110,0.881691013,0.081592692,0.318286083,0.936913417,6.421500982,1X,1,1,,1.534876181,-0.323962447,0.593988841,1.804902575,,1.450202575,,-0.323962447,0.593988841,0.270026394,,0.828484302,0.143068788,0.055224908,1.026777999,0.373677999,,,,,,,48.40603348953999,3.2489053066535973
,1453,G,polysaccharide deacetylase,polysaccharide deacetylase,Others,(-) Rhamnose,0.7055214,0.7055214,0.426634826,15.67020575,0.156702057,0.205295334,0.025292352,0.222108156,0.247794006,0.924303443,0.113874037,0.828491927,0.102070074,0.63238841,0.76330063,81,6.19563,176,1.104804463,0.136111734,0.794704666,0.974707648,5.0,1X,1,1,,0.551591242,-0.338517516,0.4625,0.675573727,,0.320873727,,-0.338517516,0.4625,0.123982484,,0.297733909,0.14949662,0.043,0.490230529,-0.162869471,,,,,,,38.85771024500002,2.6439778684925637
,1488,F,adenylosuccinate lyase,adenylosuccinate lyase,adenosine ribonucleotides <i>de novo</i> biosynthesis,(-) Rhamnose,0.70558311,0.70558311,0.426597513,100.0,1.0,1.530219201,0.118064591,1.417267485,2.522167901,1.079696823,0.083304381,0.606707904,0.046810758,0.39648431,0.653501145,315,8.46994,22,0.0,0.0,-0.530219201,0.881935409,8.582832176,1X,1,5,,3.52,-0.212238051,0.793911976,4.101673925,,3.746973925,,-0.212238051,0.793911976,0.581673925,,1.9,0.093728891,0.073812357,2.067541248,1.414441248,,,,,,,99.5110115606,3.6876860895762436
,2006,R,hypothetical protein,hypothetical protein,Others,(-) Rhamnose,0.70562905,0.70562905,0.426569739,41.57110321,0.415711032,0.718128075,0.077957707,0.589135371,0.690882934,1.218952571,0.132325627,1.039435249,0.112837795,0.6017098,0.578881465,453,5.33252,302,1.009341296,0.109570891,0.281871925,0.922042293,7.421858565,1X,1,1,,1.463302833,-0.322095256,0.686521917,1.827729494,,1.473029494,,-0.322095256,0.686521917,0.364426661,,0.789850961,0.142244197,0.063827984,0.995923141,0.342823141,,,,,,,43.10706948345995,3.69643064192614
,1871,C,drug:proton antiporter,drug:proton antiporter,Others,(-) Rhamnose,0.70610961,0.70610961,0.426279427,61.88157881,0.618815788,0.882805059,0.127704633,0.876373554,1.286717267,1.007338772,0.145719406,0.68609094,0.099248403,0.480926,0.700965385,202,4.84568,377,0.543798909,0.078664751,0.117194941,0.872295367,5.471783409,1X,1,1,,2.178231574,-0.257439688,0.506139965,2.426931852,,2.072231852,,-0.257439688,0.506139965,0.248700278,,1.175749997,0.113690906,0.047057337,1.336498241,0.683398241,,,,,,,59.68872497224003,2.606094209837652
,1914,C,ATP synthase subunit delta,ATP synthase subunit delta,Metabolic pathways,(-) Rhamnose,0.70615488,0.70615488,0.426252099,95.04480759,0.950448076,1.506175747,0.194702108,1.345948464,4.016869474,1.119044144,0.144657922,0.374962581,0.048471107,0.23661413,0.63103398,364,4.88155,370,0.07852497,0.010150859,-0.506175747,0.805297892,5.0,2X,2,2,,3.345577227,-0.126659544,0.4625,3.681417683,,3.326717683,,-0.126659544,0.4625,0.335840456,,1.805851344,0.05593558,0.043,1.904786925,1.251686925,,,,,,,70.81385758760008,2.028987091603783
,1859,,hypothetical protein,hypothetical protein,Others,(-) Rhamnose,0.7062398,0.7062398,0.426200846,36.83477049,0.368347705,0.496482015,0.057361808,0.521561805,0.601960711,0.951914059,0.109980846,0.824774783,0.095291615,0.6119132,0.741915505,123,6.42148,154,0.851380367,0.098365532,0.503517985,0.942638192,5.181502318,1X,1,1,,1.296583921,-0.327557136,0.479288964,1.44831575,,1.09361575,,-0.327557136,0.479288964,0.151731828,,0.699860639,0.14465628,0.04456092,0.88907784,0.23597784,,,,,,,42.298183998530064,2.6951557187200916
,1850,P,sulfonate ABC transporter substrate-binding protein,sulfonate ABC transporter substrate-binding protein,Others,(-) Rhamnose,0.67652577,0.67652577,0.444920228,57.55275366,0.575527537,1.18749469,0.159353958,0.850710442,1.044750707,1.395885875,0.187318682,1.136629707,0.152528213,0.55087547,0.484656935,507,3.61163,493,0.875820468,0.117529333,-0.18749469,0.840646042,5.18921282,1X,1,1,,2.025856929,-0.294883639,0.480002186,2.210975476,,1.856275476,,-0.294883639,0.480002186,0.185118547,,1.09350232,0.130226961,0.04462723,1.268356511,0.615256511,,,,,,,57.40363664314,2.6004235599153827
,1832,L,0,,Others,(-) Rhamnose,0.7065331,0.7065331,0.426023919,41.38011587,0.413801159,0.56759331,0.132090899,0.585678376,0.810402957,0.969121165,0.225534874,0.700384056,0.162994098,0.51061161,0.729045165,147,3.1327,513,0.804063821,0.187122559,0.43240669,0.867909101,5.0,1X,1,1,,1.456580079,-0.273330395,0.4625,1.645749684,,1.291049684,,-0.273330395,0.4625,0.189169605,,0.786222202,0.120708585,0.043,0.949930786,0.296830786,,,,,,,39.63141448869998,2.454749784143501
,1384,C,NADH dehydrogenase,NADH dehydrogenase,Others,(-) Rhamnose,0.706796307,0.706796307,0.42586527,83.57690527,0.835769053,1.508993886,0.178749276,1.182475127,1.409862071,1.276131609,0.151165358,1.07031313,0.126784939,0.592801998,0.553858475,484,4.67565,394,0.296521503,0.035124731,-0.508993886,0.821250724,5.0,1X,1,5,,2.941907066,-0.31732691,0.4625,3.087080156,,2.732380156,,-0.31732691,0.4625,0.14517309,,1.5879612,0.140138392,0.043,1.771099592,1.117999592,,,,,,,74.51654939635986,2.5824648306313884
,2020,S,"UDP-2,3-diacylglucosamine hydrolase","UDP-2,3-diacylglucosamine hydrolase",Lipopolysaccharide biosynthesis,(-) Rhamnose,0.70691476,0.70691476,0.42579391,0.0,0.0,0.0,0.0,0.0,0.0,1.134300192,0.116616038,1.057244484,0.108694033,0.65889236,0.623216645,380,6.0619,192,1.604578453,0.16496478,1.0,1.0,5.0,1X,1,1,,0.0,-0.35270508,0.4625,0.10979492,,-0.24490508,,-0.35270508,0.4625,0.10979492,,0.0,0.155762154,0.043,0.198762154,-0.454337846,,,,,,,3.694389526540001,2.6851621637457104
,1376,L,Holliday junction DNA helicase,Holliday junction DNA helicase,Ribosome biogenesis,(-) Rhamnose,0.706944605,0.706944605,0.425775935,18.67554884,0.186755488,0.29577831,0.039516775,0.264172733,0.317858342,1.119639816,0.14958688,0.930534993,0.124321969,0.58754314,0.631403595,439,4.72598,217,1.287994744,0.17207955,0.70422169,0.960483225,5.0,1X,1,1,,0.657379319,-0.314511843,0.4625,0.805367476,,0.450667476,,-0.314511843,0.4625,0.147988157,,0.354835428,0.138895198,0.043,0.536730626,-0.116369374,,,,,,,18.86734680019997,2.574293129410764
,1928,S,sporulation protein,sporulation protein,,(-) Rhamnose,0.70701723,0.70701723,0.425732199,73.92290249,0.739229025,1.19164005,0.116124349,1.045560127,1.190219538,1.139714511,0.111064248,1.001193487,0.097565487,0.62108628,0.620345905,384,6.36584,158,0.420363821,0.040964111,-0.19164005,0.883875651,5.0,3X,3,3,,2.602086168,-0.332467486,0.4625,2.732118682,,2.377418682,,-0.332467486,0.4625,0.130032514,,1.404535147,0.146824797,0.043,1.594359944,0.941259944,,,,,,,55.598409651199944,2.6264155708384616
,1959,G,N-acylglucosamine 2-epimerase,N-acylglucosamine 2-epimerase,Amino sugar and nucleotide sugar metabolism,(-) Rhamnose,0.70752009,0.70752009,0.425429616,0.0,0.0,0.0,0.0,0.0,0.0,1.173739513,0.084484147,1.024488513,0.073741266,0.61755287,0.602791405,417,8.37459,23,1.658948671,0.119408831,1.0,1.0,10.24121729,1X,1,1,,0.0,-0.330576051,0.947312599,0.616736548,,0.262036548,,-0.330576051,0.947312599,0.616736548,,0.0,0.145989498,0.088074469,0.234063967,-0.419036033,,,,,,,2.3277782043200004,5.02626715121529
,1408,K,0,0,Metabolic pathways,(-) Rhamnose,0.707938245,0.707938245,0.425178329,98.11669791,0.981166979,1.455896372,0.24408171,1.385949955,1.918437383,1.050468212,0.176111489,0.758896999,0.127229438,0.511440711,0.673926385,262,4.01983,471,0.02794522,0.004685029,-0.455896372,0.75591829,11.6106781,1X,1,5,,3.453707766,-0.273774213,1.073987724,4.253921278,,3.899221278,,-0.273774213,1.073987724,0.800213512,,1.86421726,0.120904584,0.099851832,2.084973676,1.431873676,,,,,,,97.64964218429992,5.28263796294155
,1406,K,0,0,Metabolic pathways,(-) Rhamnose,0.707964661,0.707964661,0.425162464,84.24190034,0.842419003,1.39788451,0.14584867,1.189916743,1.70693922,1.174775058,0.122570483,0.818942171,0.08544456,0.493526069,0.602638485,419,5.77598,244,0.26148512,0.027282123,-0.39788451,0.85415133,5.0,1X,1,5,,2.965314892,-0.264184505,0.4625,3.163630387,,2.808930387,,-0.264184505,0.4625,0.198315495,,1.600596106,0.116669563,0.043,1.760265669,1.107165669,,,,,,,78.25710323108004,2.428200686174944
,1377,L,Holliday junction DNA helicase,Holliday junction DNA helicase,Ribosome biogenesis,(-) Rhamnose,0.708017345,0.708017345,0.425130828,0.0,0.0,0.0,0.0,0.0,0.0,1.060192663,0.139616723,0.926432663,0.122001875,0.618689807,0.66781951,429,5.07115,207,1.49741058,0.19719393,1.0,1.0,5.0,1X,1,1,,0.0,-0.331184654,0.4625,0.131315346,,-0.223384654,,-0.331184654,0.4625,0.131315346,,0.0,0.14625827,0.043,0.18925827,-0.46384173,,,,,,,11.013531280188888,2.6226917088632393
,1985,R,ABC transporter,ABC transporter,ABC transporters,(-) Rhamnose,0.70863655,0.70863655,0.424759349,91.09904091,0.910990409,1.435239423,0.252479902,1.285553799,1.430583568,1.116436686,0.196397772,1.003254514,0.17648735,0.63679636,0.63473062,351,3.60817,494,0.140232073,0.024668902,-0.435239423,0.747520098,5.077843038,5X,5,5,,3.20668624,-0.340877092,0.469700481,3.33550963,,2.98080963,,-0.340877092,0.469700481,0.12882339,,1.730881777,0.15053866,0.04366945,1.925089887,1.271989887,,,,,,,66.38836322879008,2.6869942355535366
,2042,H,precorrin-4 C11-methyltransferase,precorrin-4 C11-methyltransferase,"cob(II)yrinate <i>a,c</i>-diamide biosynthesis I (early cobalt insertion)",(-) Rhamnose,0.70927534,0.70927534,0.424376801,96.65165229,0.966516523,1.610860871,0.161086087,1.362681695,9.178414626,1.182125567,0.118212557,0.17550535,0.017550535,0.10530321,0.6,2,6.0,15,0.055805795,0.00558058,-0.610860871,0.838913913,5.0,2X,2,2,,3.402138161,-0.056368808,0.4625,3.808269352,,3.453569352,,-0.056368808,0.4625,0.406131192,,1.836381394,0.024893679,0.043,1.904275072,1.251175072,,,,,,,95.93061780670008,1.8249440074883105
,1870,,methylamine utilization protein MauE,methylamine utilization protein MauE,Others,(-) Rhamnose,0.70979514,0.70979514,0.42406602,36.79619734,0.367961973,0.485883261,0.048133077,0.518405879,0.662399688,0.937264179,0.092848247,0.733519761,0.072664704,0.55549841,0.75730531,92,7.64468,50,0.834588135,0.082676845,0.514116739,0.951866923,5.852308001,1X,1,1,,1.295226146,-0.297358299,0.54133849,1.539206338,,1.184506338,,-0.297358299,0.54133849,0.243980191,,0.699127749,0.131319824,0.050329849,0.880777422,0.227677422,,,,,,,46.31658804509999,2.9000227812756956
,1865,I,3-oxoacyl-ACP reductase,3-oxoacyl-ACP reductase,Biosynthesis of unsaturated fatty acids,(-) Rhamnose,0.70988415,0.70988415,0.424012848,68.00799087,0.680079909,1.020993075,0.149528252,0.958015345,1.122794447,1.065737705,0.15608127,0.909332138,0.13317509,0.60570295,0.666096495,283,4.54817,414,0.480290909,0.070340399,-0.020993075,0.850471748,6.954768789,1X,1,1,,2.393881279,-0.324232789,0.643316113,2.712964602,,2.358264602,,-0.324232789,0.643316113,0.319083324,,1.292151827,0.143188177,0.059811012,1.495151015,0.842051015,,,,,,,58.44546882827,3.4927669664391487
,2054,S,hypothetical protein,hypothetical protein,Others,(-) Rhamnose,0.70992754,0.70992754,0.423986933,0.0,0.0,0.0,0.0,0.0,0.0,1.249814131,0.154951881,1.201450541,0.148955767,0.68245574,0.568026495,472,4.5816,408,1.760481261,0.218264362,1.0,1.0,5.0,1X,1,1,,0.0,-0.365318558,0.4625,0.097181442,,-0.257518558,,-0.365318558,0.4625,0.097181442,,0.0,0.161332537,0.043,0.204332537,-0.448767463,,,,,,,7.2903195406000005,2.721777128650265
,1845,M,3-deoxy-D-manno-octulosonic acid transferase,3-deoxy-D-manno-octulosonic acid transferase,Lipopolysaccharide biosynthesis,(-) Rhamnose,0.71011171,0.71011171,0.42387697,0.0,0.0,0.0,0.0,0.0,0.0,1.077006026,0.169171289,0.873331908,0.137179069,0.57582149,0.65933866,300,4.19759,451,1.516671266,0.238231938,1.0,1.0,7.91279509,1X,1,1,,0.0,-0.308237244,0.731933546,0.423696302,,0.068996302,,-0.308237244,0.731933546,0.423696302,,0.0,0.1361242,0.068050038,0.204174238,-0.448925762,,,,,,,16.454292441879996,3.8569333165776247
,1398,K,chromosome partitioning protein ParB,chromosome partitioning protein ParB,Chromosome and associated proteins,(-) Rhamnose,0.7101248,0.7101248,0.423869157,100.0,1.0,1.233403218,0.196482569,1.408203178,2.476795829,0.875870214,0.139527145,0.497983404,0.079329336,0.40374745,0.81076487,22,5.08951,341,0.0,0.0,-0.233403218,0.803517431,5.0,1X,1,5,,3.52,-0.21612601,0.4625,3.76637399,,3.41167399,,-0.21612601,0.4625,0.24637399,,1.9,0.095445897,0.043,2.038445897,1.385345897,,,,,,,88.33165550129998,2.2886943426934727
,1374,L,Holliday junction DNA helicase,Holliday junction DNA helicase,,(-) Rhamnose,0.71023817,0.71023817,0.423801497,63.62908557,0.636290856,1.060484759,0.106048476,0.895883779,1.356997696,1.183730283,0.118373028,0.781493412,0.078149341,0.468896047,0.6,433,6.0,211,0.606181907,0.060618191,-0.060484759,0.893951524,5.0,1X,1,1,,2.239743812,-0.251000054,0.4625,2.451243758,,2.096543758,,-0.251000054,0.4625,0.211499946,,1.208952626,0.110847026,0.043,1.362799651,0.709699651,,,,,,,64.98816920879993,2.389928274019794
,1838,O,0,,Others,(-) Rhamnose,0.71044249,0.71044249,0.423679614,97.36499986,0.973649999,1.511618008,0.113289677,1.370483906,1.769563098,1.102981218,0.082663996,0.85423233,0.06402127,0.55022056,0.64411114,333,8.59434,17,0.040909091,0.003065971,-0.511618008,0.886710323,5.0,1X,1,5,,3.427247995,-0.294533066,0.4625,3.595214929,,3.240514929,,-0.294533066,0.4625,0.167966934,,1.849934997,0.13007214,0.043,2.023007138,1.369907138,,,,,,,75.45123529640011,2.5162978436390517
,1367,C,ATP synthase subunit gamma,ATP synthase subunit gamma,ATP biosynthesis,(-) Rhamnose,0.710549769,0.710549769,0.423615647,89.23575209,0.892357521,1.135466532,0.178491138,1.255869131,1.487262535,0.904128068,0.142125588,0.763460724,0.120013201,0.6,0.785895045,55,4.99945,355,0.136968008,0.021530864,-0.135466532,0.821508862,5.0,1X,1,5,,3.141098474,-0.32118,0.4625,3.282418474,,2.927718474,,-0.32118,0.4625,0.14132,,1.69547929,0.14184,0.043,1.88031929,1.22721929,,,,,,,64.77264166791002,2.5936497536183674
,1374,L,Holliday junction DNA helicase,Holliday junction DNA helicase,,(-) Rhamnose,0.710593153,0.710593153,0.423589784,63.62908557,0.636290856,0.972625482,0.13367483,0.895436232,1.356997696,1.086202955,0.149284589,0.716748071,0.09850778,0.468896047,0.654199245,433,4.75999,211,0.555960813,0.076409645,0.027374518,0.86632517,5.0,1X,1,1,,2.239743812,-0.251000054,0.4625,2.451243758,,2.096543758,,-0.251000054,0.4625,0.211499946,,1.208952626,0.110847026,0.043,1.362799651,0.709699651,,,,,,,64.98816920879993,2.389928274019794
,1454,I,acetyl-CoA carboxylase carboxyltransferase subunit alpha,acetyl-CoA carboxylase carboxyltransferase subunit alpha,Biosynthesis of antibiotics,(-) Rhamnose,0.71061015,0.71061015,0.423579652,98.72601367,0.987260137,1.612835587,0.160568483,1.389313306,1.60484239,1.160886878,0.115573991,1.004980674,0.100052494,0.61517576,0.612126955,400,6.14853,179,0.020812453,0.002072018,-0.612835587,0.839431517,13.40669002,5X,5,5,,3.475155681,-0.329303584,1.240118827,4.385970924,,4.031270924,,-0.329303584,1.240118827,0.910815243,,1.87579426,0.14542755,0.115297534,2.136519344,1.483419344,,,,,,,66.24214008463996,6.469394419104691
,1849,E,lysine transporter LysE,lysine transporter LysE,Others,(-) Rhamnose,0.71091397,0.71091397,0.423398629,0.0,0.0,0.0,0.0,0.0,0.0,1.120390664,0.104776372,0.978476677,0.0915049,0.62086624,0.63452329,354,6.78506,121,1.575986281,0.147382632,1.0,1.0,5.0,1X,1,1,,0.0,-0.332349698,0.4625,0.130150302,,-0.224549698,,-0.332349698,0.4625,0.130150302,,0.0,0.146772779,0.043,0.189772779,-0.463327221,,,,,,,26.768477680100013,2.626073652281888
,1829,J,0,,Others,(-) Rhamnose,0.71102577,0.71102577,0.423332054,87.28467311,0.872846731,1.091151912,0.11944402,1.22758804,2.160560804,0.888858377,0.097299759,0.5050318,0.055283804,0.40399082,0.79993145,38,7.30758,77,0.158955207,0.017400188,-0.091151912,0.88055598,5.0,1X,1,5,,3.072420493,-0.216256286,0.4625,3.318664208,,2.963964208,,-0.216256286,0.4625,0.246243714,,1.658408789,0.09550343,0.043,1.796912219,1.143812219,,,,,,,82.86406493859994,2.289072513567466
,1847,H,diaminohydroxyphosphoribosylaminopyrimidine deaminase,diaminohydroxyphosphoribosylaminopyrimidine deaminase,Metabolic pathways,(-) Rhamnose,0.71133708,0.71133708,0.423146787,53.54553611,0.535455361,0.817863102,0.074351658,0.752744903,1.379462101,1.086507658,0.098774044,0.592885518,0.053899022,0.38816243,0.654700475,311,7.20166,84,0.709552928,0.064505217,0.182136898,0.925648342,5.0,1X,1,1,,1.884802871,-0.207783349,0.4625,2.139519522,,1.784819522,,-0.207783349,0.4625,0.254716651,,1.017365186,0.091761598,0.043,1.152126785,0.499026785,,,,,,,48.79782818359999,2.264476893399832
,1917,,Cro/Cl family transcriptional regulator,Cro/Cl family transcriptional regulator,Others,(-) Rhamnose,0.71134955,0.71134955,0.423139369,3.262682678,0.032626827,0.047415562,0.003820615,0.045866096,0.051169068,1.033782376,0.083299322,0.926645018,0.07466649,0.63762793,0.68810377,234,8.53968,19,1.405853616,0.113279792,0.952584438,0.996179385,5.0,1X,1,1,,0.11484643,-0.341322231,0.4625,0.236024199,,-0.118675801,,-0.341322231,0.4625,0.121177769,,0.061990971,0.150735243,0.043,0.255726214,-0.397373786,,,,,,,4.464033360279993,2.6521195205355523
,1984,,0,,Phosphotransferase system (PTS),(-) Rhamnose,0.71164472,0.71164472,0.422963863,37.94139745,0.379413974,0.614964615,0.058417126,0.533150832,0.640240762,1.153453354,0.109569605,0.960520872,0.091242434,0.5926114,0.61696879,391,6.49491,145,1.005862915,0.095549596,0.385035385,0.941582874,5.961202367,1X,1,1,,1.33553719,-0.317224882,0.551411219,1.569723527,,1.215023527,,-0.317224882,0.551411219,0.234186337,,0.720886552,0.140093335,0.05126634,0.912246227,0.259146227,,,,,,,38.09452153089996,3.0162092375726326
,1915,,hypothetical protein,hypothetical protein,Others,(-) Rhamnose,0.71185293,0.71185293,0.42284015,32.11887821,0.321188782,0.379030465,0.036361008,0.45120104,0.506523871,0.840047853,0.080587155,0.748297339,0.071785379,0.63410394,0.84739569,10,8.83333,10,0.801055783,0.076846582,0.620969535,0.963638992,5.490858533,1X,1,1,,1.130584513,-0.339435839,0.507904414,1.299053088,,0.944353088,,-0.339435839,0.507904414,0.168468575,,0.610258686,0.149902171,0.047221383,0.807382241,0.154282241,,,,,,,34.69517263498996,2.8743124413376657
,1972,,hypothetical protein,hypothetical protein,Others,(-) Rhamnose,0.71192157,0.71192157,0.422799382,0.0,0.0,0.0,0.0,0.0,0.0,1.064940598,0.162420137,0.922359843,0.140674337,0.61660516,0.668508245,276,4.38321,440,1.495867863,0.228143301,1.0,1.0,6.452627576,1X,1,1,,0.0,-0.330068742,0.596868051,0.266799309,,-0.087900691,,-0.330068742,0.596868051,0.266799309,,0.0,0.14576546,0.055492597,0.201258057,-0.451841943,,,,,,,9.484180357090002,3.285697377538928
,1980,E,ribose-phosphate diphosphokinase,ribose-phosphate diphosphokinase,Biosynthesis of amino acids,(-) Rhamnose,0.71204168,0.71204168,0.422728063,0.0,0.0,0.0,0.0,0.0,0.0,1.253515368,0.202272501,1.034696067,0.1669629,0.58774447,0.56803586,470,3.52021,501,1.760452236,0.284073961,1.0,1.0,5.0,1X,1,1,,0.0,-0.314619615,0.4625,0.147880385,,-0.206819615,,-0.314619615,0.4625,0.147880385,,0.0,0.138942793,0.043,0.181942793,-0.471157207,,,,,,,14.168020727600005,2.574605974634337
,2019,J,tryptophanyl-tRNA synthetase,tryptophanyl-tRNA synthetase,,(-) Rhamnose,0.71238229,0.71238229,0.422525945,100.0,1.0,1.454810928,0.246847754,1.40374068,2.791508666,1.036381541,0.175849968,0.521155799,0.088428081,0.35822923,0.687374545,235,4.05108,468,0.0,0.0,-0.454810928,0.753152246,15.72090918,5X,5,5,,3.52,-0.191760107,1.454184099,4.782423992,,4.427723992,,-0.191760107,1.454184099,1.262423992,,1.9,0.08468539,0.135199819,2.119885209,1.466785209,,,,,,,98.5489449921,6.316779911413947
,1852,I,3-alpha-hydroxysteroid dehydrogenase,3-alpha-hydroxysteroid dehydrogenase,Metabolic pathways,(-) Rhamnose,0.71240064,0.71240064,0.422515061,29.46099646,0.294609965,0.437555549,0.065407543,0.41354534,0.47903271,1.058059437,0.158162932,0.913414762,0.136540871,0.61501012,0.673308715,267,4.50422,424,1.047647267,0.156606479,0.562444451,0.934592457,6.242095973,1X,1,1,,1.037027075,-0.329214917,0.577393878,1.285206036,,0.930506036,,-0.329214917,0.577393878,0.24817896,,0.559758933,0.145388392,0.053682025,0.75882935,0.10572935,,,,,,,29.11101350499997,3.1860736451409464
,1486,S,membrane protein,membrane protein,Biosynthesis of secondary metabolites/cofactors,(-) Rhamnose,0.7126439,0.7126439,0.422370836,100.0,1.0,1.483841592,0.161135165,1.40322537,1.759475572,1.057450659,0.114831992,0.843343105,0.09158136,0.56835117,0.673926385,263,6.20597,175,0.0,0.0,-0.483841592,0.838864835,5.0,1X,1,5,,3.52,-0.304238381,0.4625,3.678261619,,3.323561619,,-0.304238381,0.4625,0.158261619,,1.9,0.134358217,0.043,2.077358217,1.424258217,,,,,,,98.9249900437,2.5444708667303138
